LapNumber,LapDistance,Speed,LateralAcceleration,LongitudinalAcceleration,FRH,RRH,Yaw,Steer,Roll,FlapAngle,BrakeForce,ThrottlePedal,CzF,CzR,Cx,CornerPhase,GPSLatCoord,GPSLongCoord
1,0.0128605150297183,0.917445259828401,-0.0066945595429319,0.0302123834954718,0.285765842665729,0.136167446427769,-0.0141273213630314,-0.0009757060412365,-0.0297485082190064,20,3.98884457114885e-05,1.0,1.44624079062074,1.41871204515194,0.876028969023453,Straight-line,26.03076666666667,50.51038333333333
1,0.0135821807386289,0.917399480357746,-0.004463040388043,0.0266227948777162,0.280180056945415,0.137103554519,-0.0199230059715748,-0.0009478339851443,-0.0287650253027045,20,-7.95561348014179e-05,1.0,1.44809156336134,1.41817276906694,0.876021639204526,Straight-line,26.0308,50.51038333333333
1,0.0142990203130675,0.919048834506729,-0.0186889833784666,0.0448698800090546,0.274556290840389,0.135258488445591,-0.0246837173035002,-0.0008219154777622,-0.0266109461404145,20,6.19186263830459e-06,1.0,1.44890816772847,1.41728468186374,0.875929611250808,Straight-line,26.030833333333334,50.51038333333333
1,0.015020686021978,0.919762295918046,-0.0013947009655587,0.0406820206784439,0.269225980160842,0.134445956583206,-0.0265972532521564,-0.0006142951582906,-0.0231143430333512,20,-4.2447795781265e-05,1.0,1.45008797698508,1.41665881469057,0.875909091932581,Straight-line,26.030866666666665,50.51038333333333
1,0.0157468068421118,0.921123394586545,-0.0209205040920545,0.030810649750905,0.264830507177885,0.134666961929507,-0.0250996362912937,-0.0003874952880438,-0.0194747350698011,20,-1.26551609655719e-05,1.0,1.45147358593544,1.41636527692813,0.875953317132181,Straight-line,26.03091666666667,50.51038333333333
1,0.0164706066427621,0.921667446092329,0.0022315201940215,0.0571343115009045,0.262599950125669,0.131662707250994,-0.0212765094219918,-0.0002387319005241,-0.0168548129188574,20,1.82365456610351e-06,1.0,1.45110009056472,1.41590458189582,0.875885283208423,Straight-line,26.03095,50.51038333333333
1,0.017192457863297,0.922674465126211,0.0025104605430031,0.0367932967042607,0.262841093266564,0.132217226612064,-0.0176430051796087,-0.0002203933630446,-0.0161580244505358,20,5.93274785381652e-05,1.0,1.45131567223867,1.4160973698071,0.875929390713132,Straight-line,26.03098333333333,50.51038333333333
1,0.0179091119261113,0.922923536483506,0.0092050213848509,0.0191444800570664,0.264486524579905,0.138609088591685,-0.0166806437431667,-0.0002830511889949,-0.0174220376814988,20,-7.53997412137677e-05,1.0,1.45322738040863,1.41708887738043,0.876161040848195,Straight-line,26.031016666666666,50.51038333333333
1,0.0186377378612335,0.923850764745087,-0.0055788002252706,0.0496560011376767,0.265263745380045,0.142838522204055,-0.018934766362478,-0.0003094052628656,-0.0187729910026731,20,-4.40429618509043e-05,1.0,1.45452404204211,1.4176358202562,0.876296314702273,Straight-line,26.031050000000004,50.51038333333333
1,0.019359403570144,0.925181343766483,-0.0083682016368217,0.047861202371377,0.264429383992162,0.122633514805521,-0.0227141256242609,-0.0002161656037157,-0.0170921183873121,20,-7.24366344680097e-05,1.0,1.44721006367423,1.41485165235339,0.875550344569221,Straight-line,26.031083333333335,50.510400000000004
1,0.0200855243902778,0.924977922559305,0.0164574637040114,0.0089739760018109,0.26375785882844,0.13923665385125,-0.0258505283027209,-3.42999988754707e-05,-0.0099888732838809,20,-7.16203356211036e-05,1.0,1.45346898811099,1.41692854280647,0.876169226711081,Straight-line,26.031133333333333,50.510400000000004
1,0.0208093241909281,0.926562875080078,0.0055788007448369,0.0505533960634047,0.264872635823058,0.135449542206618,-0.027483603934295,0.0001400959724763,0.0014852947995241,20,-8.32264738900817e-05,1.0,1.45171709226765,1.41661098803254,0.876088586175784,Straight-line,26.031166666666664,50.510400000000004
1,0.0215379501260503,0.927217107684728,0.0089260807760861,0.0394854926249993,0.267944643708289,0.124575733307375,-0.0283392197307847,0.0002301481886177,0.012117047903636,20,6.87106564186499e-06,1.0,1.44678677067034,1.4155429220339,0.875755296283026,Straight-line,26.0312,50.510400000000004
1,0.0222596158349609,0.926556021091533,-0.0058577403144691,0.0792701139202933,0.27070503902799,0.128123578131084,-0.0295473985763127,0.0002248085898435,0.015132572288583,20,-0.0001191383157522,1.0,1.44726680031054,1.41626223045611,0.875898045780703,Straight-line,26.031233333333336,50.510400000000004
1,0.0229857366550946,0.928493372079922,-0.01004184113288,0.0559377789900381,0.270739296178929,0.124390593773925,-0.030634046337227,0.0002061547223244,0.0095123736322304,20,-2.14726808428057e-05,1.0,1.44584752678488,1.41569714867925,0.875729368491562,Straight-line,26.031266666666667,50.510400000000004
1,0.0237188162853208,0.928627348157886,-0.0052998606556384,0.0236314680579719,0.270295823334156,0.119932615039748,-0.0292143206912059,0.0002466477785139,0.003050581564723,20,-0.0001138977319139,1.0,1.44437424261513,1.41504425398883,0.875534890932373,Straight-line,26.031299999999998,50.510400000000004
1,0.0244474436365623,0.929005481412678,0.0069735043082272,0.0002991322223027,0.270900245284601,0.128492508339063,-0.0237492480449168,0.0003050273476872,0.0028172630455531,20,0.0001285029433008,1.0,1.44752904058196,1.41637980395969,0.875851593576568,Straight-line,26.031333333333333,50.510400000000004
1,0.0251712448533319,0.930503659852067,-0.0161785199778487,0.0604247669909435,0.271473436274117,0.114140856935504,-0.0163692836970253,0.0003287307808889,0.0071490730054443,20,-0.0001582625678227,1.0,1.44220589237926,1.41468240627473,0.875372345479483,Straight-line,26.031383333333334,50.510400000000004
1,0.0258998693723349,0.930912312753963,-0.0103207817416448,0.0050852531419832,0.271369100723096,0.1201485362255,-0.0120252202523268,0.0003107062093979,0.0111890839393415,20,-3.74906133557604e-05,1.0,1.44452297415439,1.41554650556763,0.875593667097167,Straight-line,26.03141666666667,50.510416666666664
1,0.0266236705891045,0.931922435480771,-0.0055788007448369,0.0583308395543491,0.269937032806416,0.136689939035995,-0.014328515548802,0.0002242587119029,0.0131329001111609,20,9.22171642970878e-05,1.0,1.45102748122686,1.41756935073984,0.876194235169023,Straight-line,26.03145,50.510416666666664
1,0.0273615763538026,0.932322553227121,-0.0178521615521722,0.0634160893532659,0.271997290165855,0.126644398686549,-0.022858797583811,3.84569756628501e-05,0.012844745097601,20,-0.0001242294017573,1.0,1.4465433131589,1.41632342528839,0.875834645033123,Straight-line,26.03148333333333,50.510416666666664
1,0.0280832420627131,0.933571789629754,-0.0075313824083589,0.0349985068528048,0.283536067662616,0.143764289043557,-0.0346175422957241,-0.0002096845421639,0.0102868954655299,20,7.76977799748839e-05,1.0,1.4492303027874,1.41931058801519,0.876420129834875,Straight-line,26.03151666666667,50.510416666666664
1,0.0288161375974342,0.932776856279135,-0.0320781076599937,0.0529464610851376,0.301672075386269,0.179505349736739,-0.046211138580926,-0.0003619054410355,0.0041120758772624,20,-0.0001306633566819,1.0,1.45686086361424,1.42493422507771,0.877641743642123,Straight-line,26.031550000000003,50.510416666666664
1,0.0295449490441808,0.934690412288426,-0.00753138084966,0.0622195612998213,0.313804173136423,0.176831150460377,-0.0546579122899209,-0.0001866924685101,-0.0053689031863042,20,-3.37549547139421e-05,1.0,1.45184359542699,1.425098560908,0.877363518445376,Straight-line,26.031583333333334,50.510416666666664
1,0.0302778445789019,0.937255097209441,-0.0153417023080848,0.0326054462884938,0.314098597622748,0.107586682265712,-0.0582588100571866,0.0004443066117787,-0.0130476407341477,20,7.60839567634155e-05,1.0,1.42537261131432,1.41546581459179,0.874794224055609,Straight-line,26.031616666666665,50.510416666666664
1,0.0310087915335076,0.940909566309025,-0.0089260807760861,-0.099611139860492,0.308650554551019,0.154952347485286,-0.0571056418125925,0.0013951475167219,-0.0135044774078137,20,-0.0002923416527289,1.0,1.44492819531321,1.42153709562304,0.876432352912234,Straight-line,26.031666666666663,50.510416666666664
1,0.0317466972982057,0.93744662092707,-0.0002789397644695,0.0532455897554323,0.299290361843239,0.149597515913094,-0.0526421577274859,0.0022388418480046,-0.0065400467648199,20,-4.68814710224923e-05,1.0,1.44594906877746,1.42042990806555,0.876369158540332,Straight-line,26.0317,50.510416666666664
1,0.0324704985149752,0.939177188374278,0.0013947005758839,0.0326054418310718,0.28739794514218,0.0941036614212037,-0.0465878831490149,0.0025797016336639,0.0025128928314105,20,4.55061348852195e-05,1.0,1.42906159176477,1.41228244158111,0.87458440460038,Straight-line,26.031733333333335,50.510416666666664
1,0.0332084042796733,0.938446656651869,0.0139470023816588,-0.0176488199902607,0.277049429379572,0.116907331996517,-0.0399277832457446,0.0024232227596643,0.0073705658018499,20,-3.01032757758386e-05,1.0,1.44088641639636,1.41492334009079,0.875424569552924,Straight-line,26.031766666666666,50.51043333333334
1,0.0339414867421381,0.939305991630698,0.0103207817416448,0.0403828875507272,0.269448524133933,0.114417891806218,-0.0330939249313785,0.0021455418537046,0.0065500938466524,20,-4.05882871063369e-06,1.0,1.44243881036628,1.41412867502256,0.87535194415362,Straight-line,26.031799999999997,50.51043333333334
1,0.0346793925068362,0.940309519010038,0.0136680628120266,0.0296141216974604,0.265731138726738,0.110676503020398,-0.027309614518148,0.0021290458186082,0.0035549915694089,20,-4.33201773767109e-05,1.0,1.44231872939155,1.41342301928986,0.875218214577869,Straight-line,26.031833333333335,50.51043333333334
1,0.0354124721370623,0.939931515075784,0.0220362623705831,-0.0089739748874554,0.266092581421002,0.113549226661041,-0.0249944818948737,0.0023899388100887,0.0024844214815127,20,-3.23372526334188e-05,1.0,1.44334026499854,1.41389773754855,0.875318232044163,Straight-line,26.03186666666667,50.51043333333334
1,0.0361478742028912,0.941294165590747,0.0167364032736436,0.0427759525724602,0.268425705913223,0.112840902796842,-0.0277793487118046,0.0026130900778222,0.004446635731422,20,1.9386929125076e-05,1.0,1.44232584282874,1.41395882057184,0.875296982882752,Straight-line,26.0319,50.51043333333334
1,0.0368788211574968,0.941482456294912,0.0114365420984387,0.0119653005928442,0.270815273949421,0.114366496822712,-0.0344444230733623,0.0025374423930624,0.0064558987537154,20,4.00779837386887e-06,1.0,1.44197410312582,1.41419978720321,0.875345413441567,Straight-line,26.03193333333333,50.51043333333334
1,0.0376167269221949,0.941714586661653,-0.0036262203802307,0.0131618308749998,0.27115027998378,0.117226458182795,-0.0416032920381826,0.0021893052431201,0.0040021865365125,20,-0.0001611694714707,1.0,1.44264289118682,1.41431999417055,0.875400502564734,Straight-line,26.03198333333333,50.51043333333334
1,0.0383498093846597,0.943018137690487,-0.0005578804381801,0.0418785531893103,0.269608266163816,0.120899712300038,-0.0461981305294984,0.0017914043117798,-0.0045514180269866,20,-8.11731231980507e-05,1.0,1.44422620764362,1.41434286290531,0.875426051850962,Straight-line,26.032016666666667,50.51043333333334
1,0.0390877151493578,0.942777601488738,0.0172942824129079,0.009273108015172,0.268298367917925,0.126355846635816,-0.0470384999926078,0.0015524309328726,-0.0159031329830081,20,2.65234336786407e-06,1.0,1.44655593966667,1.41471541350388,0.875500343245034,Straight-line,26.03205,50.51043333333334
1,0.0398207976118225,0.944055547050934,0.0094839619936157,0.0505533960634047,0.268227813487953,0.127536271122394,-0.0446542901307178,0.0015368893477675,-0.0248418413960602,20,-1.32160892434632e-05,1.0,1.44709950244802,1.41482837380176,0.875476794044494,Straight-line,26.032083333333333,50.51043333333334
1,0.0405561968454128,0.944665810672468,0.0008368209819991,0.0164522874793942,0.269447980099774,0.127198710530862,-0.040573323497213,0.0016527042871737,-0.0292641075452393,20,-6.51956957281335e-05,1.0,1.44679432920078,1.4150276616248,0.875466014763023,Straight-line,26.032116666666663,50.51045
1,0.041287146632257,0.944904665707216,0.0298465827898753,0.0107687703106887,0.270560903978039,0.129996797311205,-0.0367687331011955,0.0017272116803109,-0.0309308527565275,20,-8.17838956204529e-05,1.0,1.44766460629828,1.41565656390678,0.875591796789022,Straight-line,26.03215,50.51045
1,0.0420343308104117,0.945414964552432,0.0220362623705831,0.0496559966802548,0.270835641228241,0.129355432187294,-0.0349178488623033,0.0015937643823345,-0.0315672190539859,20,2.58490262164337e-05,1.0,1.44741851775413,1.4156745787129,0.875583882191564,Straight-line,26.0322,50.51045
1,0.0427674132728764,0.946294602855818,0.0061366798841013,0.0116661674651276,0.271936953377429,0.129417341353159,-0.0354267507473619,0.0011794986954843,-0.0294529638367606,20,3.24014108163514e-05,1.0,1.4471176403188,1.41579811671595,0.875597272421447,Straight-line,26.032233333333334,50.51045
1,0.0435028125064667,0.945935350399657,-0.0052998616947711,0.0239306011856885,0.275485263168704,0.130556124143814,-0.036878108386027,0.0005318816146393,-0.0221913020252852,20,-3.88833971249421e-05,1.0,1.44649639025119,1.41632948765694,0.875681129844673,Straight-line,26.032266666666665,50.51045
1,0.0442430407067675,0.946877709164252,0.0111576014896739,0.0463655456476377,0.281803063850773,0.125572470877803,-0.0366813459088117,-0.0001961743322981,-0.0127816371257916,20,-6.58842438506297e-05,1.0,1.44285723168752,1.41639824305518,0.875581124642455,Straight-line,26.032300000000003,50.51045
1,0.0449809464714656,0.948194838849636,-0.006973500671263,-0.0236314680579719,0.289455703344702,0.123852295306035,-0.0329667151594862,-0.0007889441301239,-0.0072000796904013,20,4.98743942938957e-05,1.0,1.44014155396841,1.41707659820226,0.875586713537972,Straight-line,26.032333333333334,50.51045
1,0.0457161587773123,0.94809823640732,0.0013947005758839,0.0131618308749998,0.295080387507371,0.124895274527167,-0.0260853012033147,-0.0011088921027562,-0.0075645075033596,20,-4.04951443119206e-06,1.0,1.43911050542762,1.41794171591663,0.875656155228765,Straight-line,26.032366666666668,50.51045
1,0.0464565739053567,0.94917625241688,-0.003905160209646,0.0373915651884049,0.29560383337349,0.129164689701402,-0.0184713769580437,-0.0011677604706922,-0.0116774389198155,20,-1.69922634588778e-05,1.0,1.44074175037142,1.41872866491597,0.875820940666531,Straight-line,26.0324,50.51045
1,0.0471989404457551,0.949644004804905,0.0011157603567939,0.0299132525964661,0.291522982145003,0.132031533700595,-0.0131066199373202,-0.0010663255510823,-0.0157631889375488,20,9.08324875539759e-06,1.0,1.44309366937565,1.41883024305112,0.875933769463612,Straight-line,26.03243333333333,50.51045
1,0.0479343368471069,0.950213532456788,0.0161785241343792,0.0134609628883609,0.287145887315973,0.129201039720019,-0.0119230621932701,-0.0009180739720766,-0.0177481279253823,20,-0.0001604404799841,1.0,1.44331823187463,1.41806813613675,0.875834261340554,Straight-line,26.032483333333335,50.510466666666666
1,0.0486745650474076,0.950422126485509,-0.0184100427697018,0.0047861200142666,0.28523897958505,0.124061195508172,-0.0146987818830032,-0.0007736614667222,-0.0190715764585736,20,1.86702990104394e-05,1.0,1.44190754754912,1.41714256007451,0.875633289012215,Straight-line,26.032516666666666,50.510466666666666
1,0.0494192455266931,0.950759265129574,0.0080892620671896,0.0263236617499995,0.284596084218936,0.117433421561866,-0.0188315676593072,-0.0006702089639456,-0.0214979493780724,20,-9.04767697838183e-05,1.0,1.43953769077853,1.41606489322012,0.875365692163462,Straight-line,26.03255,50.510466666666666
1,0.0501594737269939,0.950150941316118,-0.0044630424663083,-0.0346993759537991,0.283503935645111,0.120100945715874,-0.0210739135065415,-0.0006805874915593,-0.0241923011614563,20,0.0001358684495275,1.0,1.44078971668711,1.41623630972935,0.875429685958228,Straight-line,26.03258333333333,50.510466666666666
1,0.0509041542062793,0.950806855087769,0.0108786608809091,0.0323063131607771,0.280137367265016,0.120794017098427,-0.0198673584246744,-0.0008569354923989,-0.024795945931502,20,-8.10143464380753e-05,1.0,1.44205086509838,1.41605642274274,0.875461262614105,Straight-line,26.03261666666667,50.510466666666666
1,0.0516351039931235,0.951932331734985,-0.0119944201985704,0.0143583600427998,0.275478513744921,0.116385704041447,-0.0157497875830057,-0.0011891640034804,-0.0233767954328813,20,-0.0001306073341079,1.0,1.4418491528604,1.41516292674055,0.875344462510491,Straight-line,26.03265,50.510466666666666
1,0.0523822881712782,0.951191713010568,0.00753138084966,-0.0798683890905704,0.271919391274739,0.117584770450036,-0.0098185512289002,-0.0016571468501082,-0.022543942071965,20,-1.56493584346152e-05,1.0,1.44340747140348,1.41512966513394,0.875427980979817,Straight-line,26.032683333333335,50.510466666666666
1,0.0531175033093634,0.950415272496965,0.0005578812175295,0.0170505537348275,0.271842784464751,0.114464513904311,-0.0023031615714637,-0.0022615755924216,-0.0236911055017835,20,-0.0001051985394152,1.0,1.44231893167572,1.41479848410357,0.875359155538614,Straight-line,26.032733333333333,50.510466666666666
1,0.0538579184374078,0.950049036731721,-0.0094839619936157,0.0044869871651388,0.277221429179095,0.118515171830448,0.0069863530469126,-0.0029719522519191,-0.0250261505005641,20,-8.1173171337749e-05,1.0,1.44223745979705,1.41588475360238,0.875545779759372,Straight-line,26.032766666666664,50.510466666666666
1,0.0546024119889496,0.95101363862895,-0.0245467236929357,0.028417589186594,0.28555628750818,0.125609478032817,0.0164931360459887,-0.0036636481900021,-0.0236285699137823,20,-5.05953344158973e-05,1.0,1.44234092349171,1.41755379916753,0.875828095221266,Straight-line,26.0328,50.510466666666666
1,0.0553428271169941,0.950347508534751,-0.0122733639247331,0.0122644337205609,0.291311182846549,0.132331914206482,0.0218136746629282,-0.004112401939109,-0.0191927441895604,20,6.19192431729306e-06,1.0,1.44307741851628,1.41888520406895,0.8760612279048,Straight-line,26.032833333333333,50.510466666666666
1,0.0560851908251539,0.951337327937003,-0.0290097630418462,0.0346993714963772,0.290222026460597,0.136900706888945,0.0179355999901821,-0.0041864114398094,-0.0130383505046451,20,-9.64620205978585e-05,1.0,1.44520754904449,1.4194249117939,0.87619511647623,Straight-line,26.032866666666667,50.510466666666666
1,0.0568205872265057,0.952642689453377,-0.030962349381465,0.0263236595212886,0.28541281549986,0.138138509758859,0.0038317749807337,-0.0039369630301164,-0.0066977005474965,20,-4.72869148444634e-06,1.0,1.44724846506189,1.41925330728317,0.87621661831702,Straight-line,26.032899999999998,50.510466666666666
1,0.0575608154268065,0.951811934313572,-0.0518828493169889,-0.0041878548731888,0.282517635717311,0.143153601813569,-0.0154495426925324,-0.0034962674887777,-0.002036655079513,20,-5.27794987206436e-05,1.0,1.44983765590003,1.41951072747169,0.876376255892412,Straight-line,26.032933333333336,50.510466666666666
1,0.0583054959060919,0.953169670648069,-0.0599721103450459,0.0511516623188379,0.281021949806184,0.147126752230932,-0.0320605944819451,-0.0029966220120016,-1.06742460425163e-05,20,7.60839567634155e-05,1.0,1.45131141242291,1.41949095993487,0.876481545887875,Straight-line,26.032983333333334,50.510483333333326
1,0.0590457241063927,0.954142678380306,-0.0237099018666413,0.0412802824764552,0.280017033709513,0.114345295527363,-0.0403242910809335,-0.0025555946893401,0.0006479231459653,20,-3.23995484117727e-05,1.0,1.43907454608948,1.41476136052001,0.875283179010535,Straight-line,26.033016666666665,50.510483333333326
1,0.0597904045856781,0.954103752898194,-0.0370990261481684,-0.0077774462768331,0.281622206495101,0.139353831646754,-0.0393415327955763,-0.0022313764375632,0.0018825054396199,20,-9.09693923428939e-06,1.0,1.44795527025905,1.41830296673834,0.876181469069445,Straight-line,26.03305,50.510483333333326
1,0.0605306327859789,0.954729147022742,-0.0139470023816588,0.0415794245190156,0.285640085769705,0.134141425742177,-0.0322268598068651,-0.0020446880474281,0.0044590433271161,20,1.79444140388012e-05,1.0,1.4451320796745,1.4182712905783,0.876038551749879,Straight-line,26.033083333333337,50.510483333333326
1,0.0612753132652644,0.955068225474885,-0.0156206429168496,0.0071791805785776,0.289969628613041,0.122588172394097,-0.023470795004736,-0.0020439889918969,0.0080072683937738,20,-2.3535301435494e-05,1.0,1.43982373624974,1.41738130773705,0.875667971943904,Straight-line,26.03311666666667,50.510483333333326
1,0.0620155414655651,0.955537659029912,-0.0373779667569332,-0.0014956624348111,0.292649234860158,0.115463845434202,-0.0162202170345834,-0.0022281082261944,0.0113417342980394,20,7.11952440325739e-05,1.0,1.43652877307206,1.41678882491047,0.875436516906598,Straight-line,26.03315,50.510483333333326
1,0.0627602219448506,0.954227383333072,-0.0223152029793479,0.0095722400285332,0.293609676164347,0.116452801126239,-0.0114645452012024,-0.002503609075343,0.0134850239496317,20,-7.81446908816759e-05,1.0,1.43668488890499,1.41706341889538,0.875471310130417,Straight-line,26.033199999999997,50.510483333333326
1,0.0635004501451514,0.955898592653074,-0.0139470013425261,0.0505533960634047,0.292042857786955,0.120446253599671,-0.0100391991798576,-0.0028170368285116,0.01538219539586,20,-0.0001779289824969,1.0,1.43865264442292,1.41748320687942,0.875610300554555,Straight-line,26.03323333333333,50.510483333333326
1,0.0642451362889139,0.957320859936319,-0.0276150620762874,0.0367933011616826,0.288760155672654,0.122689267640926,-0.0137995779003936,-0.0031251856211785,0.0190372622770102,20,3.02172826163788e-05,1.0,1.44039474393895,1.41747620567157,0.875705711108525,Straight-line,26.03326666666667,50.510483333333326
1,0.0649946429026712,0.957100497738588,-0.0351464460433454,-0.0053843857125221,0.286410489141792,0.123902583533503,-0.0232715901537268,-0.0033540816659819,0.0252355852805112,20,-6.37001698078178e-05,1.0,1.4413235302949,1.41733605021692,0.875796067391071,Straight-line,26.0333,50.510483333333326
1,0.0657300449685001,0.958049710491727,-0.0449093465674606,0.0469638029882271,0.285022726006921,0.121191273343749,-0.03523342194717,-0.003471894898943,0.0323420840139184,20,1.78042071674517e-05,1.0,1.44030911309665,1.41663548360965,0.875774569542205,Straight-line,26.03333333333333,50.510483333333326
1,0.0664816814256395,0.958809080694238,-0.0605299915625755,0.0335028434429327,0.284979815312644,0.107654471073028,-0.043652575974556,-0.0033998156821378,0.0359157661161417,20,5.20585646161043e-05,1.0,1.43490759923719,1.4145439362384,0.875357148180372,Straight-line,26.033366666666666,50.5105
1,0.0672381553462049,0.965207990263457,-0.0479776891073428,-0.129225243728265,0.288497931208105,0.124253079336227,-0.0431606294117031,-0.0030021474386287,0.032131255471807,20,-5.93318712856367e-05,1.0,1.44009512411089,1.41712409997966,0.875898693686714,Straight-line,26.033416666666668,50.5105
1,0.067969099468572,0.960456495035142,-0.0253835455192301,0.0586299771394876,0.298658806189123,0.1192382293844,-0.0327097994154881,-0.0022972194882167,0.0216899181014421,20,0.0001197664425358,1.0,1.43569784708809,1.41756151091993,0.875636353149839,Straight-line,26.033450000000002,50.5105
1,0.0687230640257911,0.959583581399762,-0.0298465827898753,-0.0002991304462987,0.318700140544425,0.0861594011679213,-0.0160873622169251,-0.0014599589589369,0.009849190379045,20,-0.0001001603830084,1.0,1.4177034579546,1.4147349261749,0.874492424261012,Straight-line,26.033483333333333,50.5105
